ram_gb,vram_gb,cpu_cores,cpu_freq_mhz,has_cuda,model_size_gb,model_min_ram_gb,model_min_vram_gb,requires_gpu,tokens_per_sec,quality_tier,tier_name
16,6,11,3036,1,7.4,10,0,0,30.25,4,Great
16,6,11,3036,1,7.9,10,0,0,24.8,4,Great
16,6,11,3036,1,8.9,12,8,0,29.08,4,Great
16,6,11,3036,1,1.7,4,0,0,95.49,4,Great
16,6,11,3036,1,4.1,8,0,0,49.85,4,Great
16,6,11,3036,1,19.0,24,12,0,0.0,0,Won't Run
16,8,12,3310,1,3.8,8,0,0,64.12,4,Great
16,8,12,3310,1,7.9,10,0,0,36.11,4,Great
16,8,12,3310,1,19.0,24,12,0,0.0,0,Won't Run
16,8,12,3310,1,4.7,8,0,0,55.54,4,Great
16,8,12,3310,1,1.7,4,0,0,125.38,4,Great
16,8,12,3310,1,80.0,96,48,1,0.0,0,Won't Run
16,8,12,3310,1,2.5,6,0,0,103.0,4,Great
16,8,12,3310,1,5.5,8,0,0,43.87,4,Great
16,8,12,3310,1,42.0,48,24,1,0.0,0,Won't Run
16,8,12,3310,1,3.8,8,0,0,53.81,4,Great
8,0,5,2431,0,19.0,24,12,0,0.0,0,Won't Run
8,0,5,2431,0,7.4,10,0,0,0.0,0,Won't Run
8,0,5,2431,0,20.0,24,12,0,0.0,0,Won't Run
8,0,5,2431,0,9.0,12,8,0,0.0,0,Won't Run
8,0,5,2431,0,80.0,96,48,1,0.0,0,Won't Run
8,0,5,2431,0,8.0,12,6,0,0.0,0,Won't Run
8,0,5,2431,0,42.0,48,24,1,0.0,0,Won't Run
8,0,5,2431,0,6.1,10,0,0,0.0,0,Won't Run
8,0,5,2431,0,7.1,10,0,0,0.0,0,Won't Run
8,0,5,2431,0,0.7,2,0,0,3.73,2,Okay
8,0,5,2431,0,1.3,4,0,0,3.62,2,Okay
8,0,5,2431,0,7.9,10,0,0,0.0,0,Won't Run
8,0,5,2431,0,19.0,24,12,0,0.0,0,Won't Run
8,0,5,2431,0,2.0,6,0,0,2.17,1,Slow
8,0,5,2431,0,19.0,24,12,0,0.0,0,Won't Run
8,0,5,2431,0,7.4,10,0,0,0.0,0,Won't Run
8,0,5,2431,0,8.9,12,8,0,0.0,0,Won't Run
8,0,5,2431,0,3.8,8,0,0,0.56,1,Slow
8,0,5,2431,0,38.0,48,24,1,0.0,0,Won't Run
4,0,5,2772,0,42.0,48,24,1,0.0,0,Won't Run
4,0,5,2772,0,4.7,8,0,0,0.0,0,Won't Run
4,0,5,2772,0,38.0,48,24,1,0.0,0,Won't Run
4,0,5,2772,0,2.5,6,0,0,0.0,0,Won't Run
4,0,5,2772,0,0.7,2,0,0,5.4,2,Okay
4,0,5,2772,0,4.7,8,0,0,0.0,0,Won't Run
4,0,5,2772,0,1.0,4,0,0,3.01,2,Okay
4,0,5,2772,0,26.0,32,16,1,0.0,0,Won't Run
4,0,5,2772,0,19.0,24,12,0,0.0,0,Won't Run
4,0,5,2772,0,7.4,10,0,0,0.0,0,Won't Run
4,0,5,2772,0,3.5,8,0,0,0.0,0,Won't Run
4,0,5,2772,0,3.8,8,0,0,0.0,0,Won't Run
4,0,5,2772,0,1.7,4,0,0,1.64,1,Slow
16,6,6,2898,1,0.6,2,0,0,162.03,4,Great
16,6,6,2898,1,26.0,32,16,1,0.0,0,Won't Run
16,6,6,2898,1,7.1,10,0,0,25.16,4,Great
16,6,6,2898,1,19.0,24,12,0,0.0,0,Won't Run
16,6,6,2898,1,7.4,10,0,0,24.46,4,Great
16,6,6,2898,1,8.2,16,8,0,25.84,4,Great
16,6,6,2898,1,4.1,8,0,0,44.24,4,Great
16,6,6,2898,1,1.9,4,0,0,83.68,4,Great
16,6,6,2898,1,4.7,8,0,0,43.17,4,Great
16,6,6,2898,1,3.8,8,0,0,44.29,4,Great
16,6,6,2898,1,2.5,6,0,0,77.26,4,Great
16,6,6,2898,1,38.0,48,24,1,0.0,0,Won't Run
16,6,6,2898,1,4.0,8,0,0,45.97,4,Great
16,6,6,2898,1,4.1,8,0,0,41.01,4,Great
16,6,6,2898,1,4.7,8,0,0,44.5,4,Great
16,6,6,2898,1,4.7,8,0,0,35.63,4,Great
16,6,6,2898,1,8.9,12,8,0,21.02,4,Great
16,6,6,2898,1,2.0,6,0,0,77.81,4,Great
16,6,6,2898,1,9.0,12,6,0,24.07,4,Great
16,8,12,3059,1,5.0,8,0,0,53.44,4,Great
16,8,12,3059,1,2.3,4,0,0,87.42,4,Great
16,8,12,3059,1,19.0,24,12,0,0.0,0,Won't Run
16,8,12,3059,1,59.0,64,32,1,0.0,0,Won't Run
16,8,12,3059,1,19.0,24,12,0,0.0,0,Won't Run
16,8,12,3059,1,7.9,10,0,0,36.73,4,Great
16,8,12,3059,1,8.9,12,8,0,30.8,4,Great
16,8,12,3059,1,6.1,10,0,0,45.41,4,Great
16,8,12,3059,1,4.1,8,0,0,58.7,4,Great
16,8,12,3059,1,4.7,8,0,0,42.19,4,Great
16,8,12,3059,1,9.0,12,8,0,21.4,4,Great
16,8,12,3059,1,3.8,8,0,0,59.29,4,Great
16,8,12,3059,1,47.0,56,24,1,0.0,0,Won't Run
16,8,12,3059,1,8.0,12,6,0,29.36,4,Great
16,8,12,3059,1,16.0,20,12,0,0.0,0,Won't Run
4,0,6,2338,0,4.2,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,5.0,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,2.3,4,0,0,1.33,1,Slow
4,0,6,2338,0,19.0,24,12,0,0.0,0,Won't Run
4,0,6,2338,0,0.3,2,0,0,6.68,2,Okay
4,0,6,2338,0,1.7,4,0,0,1.8,1,Slow
4,0,6,2338,0,40.0,48,24,1,0.0,0,Won't Run
4,0,6,2338,0,7.1,10,0,0,0.0,0,Won't Run
4,0,6,2338,0,0.9,2,0,0,4.6,2,Okay
4,0,6,2338,0,0.6,2,0,0,5.86,2,Okay
4,0,6,2338,0,4.0,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,4.7,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,8.2,16,8,0,0.0,0,Won't Run
4,0,6,2338,0,3.8,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,9.1,12,8,0,0.0,0,Won't Run
4,0,6,2338,0,3.8,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,4.1,8,0,0,0.0,0,Won't Run
4,0,6,2338,0,9.0,12,8,0,0.0,0,Won't Run
4,0,6,2338,0,19.0,24,12,0,0.0,0,Won't Run
4,0,6,2338,0,20.0,24,12,0,0.0,0,Won't Run
64,12,12,3758,1,5.5,8,0,0,73.48,4,Great
64,12,12,3758,1,7.4,10,0,0,39.69,4,Great
64,12,12,3758,1,42.0,48,24,1,0.0,0,Won't Run
64,12,12,3758,1,0.7,2,0,0,192.87,4,Great
64,12,12,3758,1,7.4,10,0,0,55.18,4,Great
64,12,12,3758,1,24.0,32,16,1,0.0,0,Won't Run
64,12,12,3758,1,8.2,16,8,0,41.96,4,Great
64,12,12,3758,1,7.1,10,0,0,63.82,4,Great
64,12,12,3758,1,9.0,12,6,0,57.6,4,Great
64,12,12,3758,1,5.0,8,0,0,92.84,4,Great
64,12,12,3758,1,47.0,56,24,1,0.0,0,Won't Run
64,12,12,3758,1,19.0,24,12,0,19.21,3,Good
64,12,12,3758,1,4.7,8,0,0,100.71,4,Great
64,12,12,3758,1,19.0,24,12,0,20.29,4,Great
8,0,8,3052,0,7.9,10,0,0,0.0,0,Won't Run
8,0,8,3052,0,80.0,96,48,1,0.0,0,Won't Run
8,0,8,3052,0,20.0,24,12,0,0.0,0,Won't Run
8,0,8,3052,0,19.0,24,12,0,0.0,0,Won't Run
8,0,8,3052,0,7.4,10,0,0,0.0,0,Won't Run
8,0,8,3052,0,4.7,8,0,0,1.33,1,Slow
8,0,8,3052,0,4.7,8,0,0,1.27,1,Slow
8,0,8,3052,0,0.6,2,0,0,10.44,3,Good
8,0,8,3052,0,20.0,24,12,0,0.0,0,Won't Run
8,0,8,3052,0,0.7,2,0,0,9.73,3,Good
8,0,8,3052,0,24.0,32,16,1,0.0,0,Won't Run
8,0,8,3052,0,2.0,6,0,0,5.37,2,Okay
8,0,8,3052,0,4.4,8,0,0,1.51,1,Slow
8,0,8,3052,0,7.4,10,0,0,0.0,0,Won't Run
8,0,8,3052,0,26.0,32,16,1,0.0,0,Won't Run
8,0,8,3052,0,19.0,24,12,0,0.0,0,Won't Run
8,0,8,3052,0,7.4,10,0,0,0.0,0,Won't Run
8,0,8,3052,0,4.7,8,0,0,1.4,1,Slow
16,6,8,3569,1,3.8,8,0,0,64.59,4,Great
16,6,8,3569,1,4.7,8,0,0,59.78,4,Great
16,6,8,3569,1,1.7,4,0,0,121.1,4,Great
16,6,8,3569,1,3.8,8,0,0,47.11,4,Great
16,6,8,3569,1,7.9,10,0,0,14.85,3,Good
16,6,8,3569,1,20.0,24,12,0,0.0,0,Won't Run
16,6,8,3569,1,3.8,8,0,0,69.11,4,Great
16,6,8,3569,1,5.5,8,0,0,35.02,4,Great
16,6,8,3569,1,4.7,8,0,0,49.01,4,Great
16,6,8,3569,1,38.0,48,24,1,0.0,0,Won't Run
16,6,8,3569,1,19.0,24,12,0,0.0,0,Won't Run
16,6,8,3569,1,4.7,8,0,0,41.82,4,Great
16,6,8,3569,1,4.0,8,0,0,42.42,4,Great
16,6,8,3569,1,7.4,10,0,0,27.42,4,Great
16,6,8,3569,1,40.0,48,24,1,0.0,0,Won't Run
16,6,8,3569,1,19.0,24,12,0,0.0,0,Won't Run
16,6,8,3569,1,19.0,24,12,0,0.0,0,Won't Run
16,6,8,3569,1,4.2,8,0,0,62.19,4,Great
16,6,8,3569,1,42.0,48,24,1,0.0,0,Won't Run
8,0,6,2617,0,4.7,8,0,0,0.82,1,Slow
8,0,6,2617,0,0.6,2,0,0,4.3,2,Okay
8,0,6,2617,0,0.8,4,0,0,5.03,2,Okay
8,0,6,2617,0,9.0,12,6,0,0.0,0,Won't Run
8,0,6,2617,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2617,0,42.0,48,24,1,0.0,0,Won't Run
8,0,6,2617,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2617,0,0.3,2,0,0,9.03,3,Good
8,0,6,2617,0,40.0,48,24,1,0.0,0,Won't Run
8,0,6,2617,0,3.8,8,0,0,0.83,1,Slow
8,0,6,2617,0,4.7,8,0,0,0.93,1,Slow
8,0,6,2617,0,9.1,12,8,0,0.0,0,Won't Run
8,0,6,2617,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2617,0,4.7,8,0,0,0.9,1,Slow
8,0,6,2617,0,4.4,8,0,0,1.03,1,Slow
8,0,6,2617,0,8.2,16,8,0,0.0,0,Won't Run
8,0,6,2617,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2617,0,7.4,10,0,0,0.0,0,Won't Run
8,0,6,2617,0,24.0,32,16,1,0.0,0,Won't Run
32,16,16,4704,1,0.8,4,0,0,299.04,4,Great
32,16,16,4704,1,1.9,4,0,0,175.55,4,Great
32,16,16,4704,1,5.5,8,0,0,126.56,4,Great
32,16,16,4704,1,40.0,48,24,1,0.0,0,Won't Run
32,16,16,4704,1,1.7,4,0,0,211.55,4,Great
32,16,16,4704,1,1.3,4,0,0,242.89,4,Great
32,16,16,4704,1,19.0,24,12,0,21.93,4,Great
32,16,16,4704,1,4.7,8,0,0,112.46,4,Great
32,16,16,4704,1,8.0,12,6,0,68.3,4,Great
32,16,16,4704,1,7.4,10,0,0,82.14,4,Great
32,16,16,4704,1,2.0,6,0,0,251.92,4,Great
32,16,16,4704,1,13.0,16,8,0,38.76,4,Great
32,16,16,4704,1,7.4,10,0,0,63.92,4,Great
32,16,16,4704,1,8.2,16,8,0,94.02,4,Great
32,16,16,4704,1,1.7,4,0,0,209.89,4,Great
32,16,16,4704,1,0.9,2,0,0,253.36,4,Great
32,16,16,4704,1,4.0,8,0,0,155.59,4,Great
8,0,7,2492,0,0.7,2,0,0,6.71,2,Okay
8,0,7,2492,0,4.2,8,0,0,1.39,1,Slow
8,0,7,2492,0,19.0,24,12,0,0.0,0,Won't Run
8,0,7,2492,0,8.9,12,8,0,0.0,0,Won't Run
8,0,7,2492,0,20.0,24,12,0,0.0,0,Won't Run
8,0,7,2492,0,5.0,8,0,0,1.05,1,Slow
8,0,7,2492,0,16.0,20,12,0,0.0,0,Won't Run
8,0,7,2492,0,4.7,8,0,0,0.93,1,Slow
8,0,7,2492,0,0.9,2,0,0,8.8,3,Good
8,0,7,2492,0,1.0,4,0,0,5.01,2,Okay
8,0,7,2492,0,9.0,12,6,0,0.0,0,Won't Run
16,8,14,4050,1,4.1,8,0,0,86.23,4,Great
16,8,14,4050,1,42.0,48,24,1,0.0,0,Won't Run
16,8,14,4050,1,19.0,24,12,0,0.0,0,Won't Run
16,8,14,4050,1,4.7,8,0,0,72.66,4,Great
16,8,14,4050,1,9.0,12,8,0,31.4,4,Great
16,8,14,4050,1,20.0,24,12,0,0.0,0,Won't Run
16,8,14,4050,1,7.4,10,0,0,57.05,4,Great
16,8,14,4050,1,3.8,8,0,0,82.66,4,Great
16,8,14,4050,1,42.0,48,24,1,0.0,0,Won't Run
16,8,14,4050,1,4.1,8,0,0,68.83,4,Great
16,8,14,4050,1,0.3,2,0,0,302.13,4,Great
16,8,14,4050,1,4.7,8,0,0,62.47,4,Great
16,8,14,4050,1,19.0,24,12,0,0.0,0,Won't Run
16,8,14,4050,1,2.0,6,0,0,164.59,4,Great
16,8,14,4050,1,8.2,16,8,0,42.58,4,Great
16,8,14,4050,1,8.0,12,6,0,40.43,4,Great
16,8,14,4050,1,0.6,2,0,0,229.53,4,Great
16,8,14,4050,1,16.0,20,12,0,0.0,0,Won't Run
16,8,14,4050,1,13.0,16,8,0,16.02,3,Good
4,0,5,2076,0,0.7,2,0,0,3.26,2,Okay
4,0,5,2076,0,9.0,12,6,0,0.0,0,Won't Run
4,0,5,2076,0,0.3,2,0,0,5.79,2,Okay
4,0,5,2076,0,3.5,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,4.4,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,6.1,10,0,0,0.0,0,Won't Run
4,0,5,2076,0,3.8,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,1.7,4,0,0,1.11,1,Slow
4,0,5,2076,0,4.7,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,7.4,10,0,0,0.0,0,Won't Run
4,0,5,2076,0,19.0,24,12,0,0.0,0,Won't Run
4,0,5,2076,0,38.0,48,24,1,0.0,0,Won't Run
4,0,5,2076,0,1.0,4,0,0,1.38,1,Slow
4,0,5,2076,0,4.2,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,1.7,4,0,0,1.33,1,Slow
4,0,5,2076,0,19.0,24,12,0,0.0,0,Won't Run
4,0,5,2076,0,4.1,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,20.0,24,12,0,0.0,0,Won't Run
4,0,5,2076,0,4.7,8,0,0,0.0,0,Won't Run
4,0,5,2076,0,59.0,64,32,1,0.0,0,Won't Run
2,0,4,1986,0,4.7,8,0,0,0.0,0,Won't Run
2,0,4,1986,0,59.0,64,32,1,0.0,0,Won't Run
2,0,4,1986,0,19.0,24,12,0,0.0,0,Won't Run
2,0,4,1986,0,19.0,24,12,0,0.0,0,Won't Run
2,0,4,1986,0,38.0,48,24,1,0.0,0,Won't Run
2,0,4,1986,0,1.7,4,0,0,0.0,0,Won't Run
2,0,4,1986,0,7.4,10,0,0,0.0,0,Won't Run
2,0,4,1986,0,4.1,8,0,0,0.0,0,Won't Run
2,0,4,1986,0,7.4,10,0,0,0.0,0,Won't Run
2,0,4,1986,0,47.0,56,24,1,0.0,0,Won't Run
2,0,4,1986,0,19.0,24,12,0,0.0,0,Won't Run
2,0,4,1986,0,4.0,8,0,0,0.0,0,Won't Run
2,0,4,1986,0,4.7,8,0,0,0.0,0,Won't Run
2,0,4,1986,0,5.0,8,0,0,0.0,0,Won't Run
2,0,4,1986,0,1.7,4,0,0,0.0,0,Won't Run
2,0,4,1986,0,9.0,12,8,0,0.0,0,Won't Run
2,0,4,1986,0,2.3,4,0,0,0.0,0,Won't Run
2,0,4,1986,0,13.0,16,8,0,0.0,0,Won't Run
2,0,4,1986,0,6.1,10,0,0,0.0,0,Won't Run
64,16,20,4729,1,2.3,4,0,0,221.03,4,Great
64,16,20,4729,1,4.7,8,0,0,134.17,4,Great
64,16,20,4729,1,1.7,4,0,0,250.4,4,Great
64,16,20,4729,1,19.0,24,12,0,22.95,4,Great
64,16,20,4729,1,7.4,10,0,0,66.7,4,Great
64,16,20,4729,1,8.9,12,8,0,88.0,4,Great
64,16,20,4729,1,4.7,8,0,0,115.25,4,Great
64,16,20,4729,1,1.9,4,0,0,198.87,4,Great
64,16,20,4729,1,7.4,10,0,0,101.67,4,Great
64,16,20,4729,1,7.4,10,0,0,91.85,4,Great
64,16,20,4729,1,1.3,4,0,0,261.96,4,Great
64,16,20,4729,1,7.1,10,0,0,116.36,4,Great
64,16,20,4729,1,19.0,24,12,0,23.39,4,Great
8,6,7,3421,1,4.1,8,0,0,62.2,4,Great
8,6,7,3421,1,3.8,8,0,0,58.6,4,Great
8,6,7,3421,1,24.0,32,16,1,0.0,0,Won't Run
8,6,7,3421,1,0.6,2,0,0,176.75,4,Great
8,6,7,3421,1,5.0,8,0,0,56.59,4,Great
8,6,7,3421,1,3.8,8,0,0,62.53,4,Great
8,6,7,3421,1,42.0,48,24,1,0.0,0,Won't Run
8,6,7,3421,1,0.7,2,0,0,172.13,4,Great
8,6,7,3421,1,0.9,2,0,0,165.14,4,Great
8,6,7,3421,1,13.0,16,8,0,0.0,0,Won't Run
8,6,7,3421,1,4.7,8,0,0,45.95,4,Great
8,0,6,2706,0,4.1,8,0,0,0.91,1,Slow
8,0,6,2706,0,1.9,4,0,0,3.03,2,Okay
8,0,6,2706,0,4.4,8,0,0,0.69,1,Slow
8,0,6,2706,0,7.4,10,0,0,0.0,0,Won't Run
8,0,6,2706,0,0.7,2,0,0,8.99,3,Good
8,0,6,2706,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2706,0,1.3,4,0,0,3.75,2,Okay
8,0,6,2706,0,8.2,16,8,0,0.0,0,Won't Run
8,0,6,2706,0,7.9,10,0,0,0.0,0,Won't Run
8,0,6,2706,0,9.1,12,8,0,0.0,0,Won't Run
8,0,6,2706,0,38.0,48,24,1,0.0,0,Won't Run
8,0,6,2706,0,4.7,8,0,0,0.9,1,Slow
8,0,6,2706,0,0.3,2,0,0,8.45,3,Good
8,0,6,2706,0,59.0,64,32,1,0.0,0,Won't Run
8,0,6,2706,0,4.7,8,0,0,0.97,1,Slow
8,0,6,2706,0,0.6,2,0,0,8.16,3,Good
64,12,14,4489,1,40.0,48,24,1,0.0,0,Won't Run
64,12,14,4489,1,2.0,6,0,0,191.28,4,Great
64,12,14,4489,1,3.8,8,0,0,104.65,4,Great
64,12,14,4489,1,38.0,48,24,1,0.0,0,Won't Run
64,12,14,4489,1,4.7,8,0,0,95.85,4,Great
64,12,14,4489,1,19.0,24,12,0,21.06,4,Great
64,12,14,4489,1,9.0,12,6,0,53.87,4,Great
64,12,14,4489,1,4.7,8,0,0,122.02,4,Great
64,12,14,4489,1,20.0,24,12,0,20.61,4,Great
64,12,14,4489,1,4.1,8,0,0,120.69,4,Great
64,12,14,4489,1,1.9,4,0,0,191.35,4,Great
64,12,14,4489,1,59.0,64,32,1,0.0,0,Won't Run
64,12,14,4489,1,6.1,10,0,0,93.86,4,Great
64,12,14,4489,1,42.0,48,24,1,0.0,0,Won't Run
16,6,7,2965,1,4.4,8,0,0,45.81,4,Great
16,6,7,2965,1,5.0,8,0,0,32.14,4,Great
16,6,7,2965,1,4.2,8,0,0,49.17,4,Great
16,6,7,2965,1,4.1,8,0,0,42.7,4,Great
16,6,7,2965,1,7.9,10,0,0,21.84,4,Great
16,6,7,2965,1,1.7,4,0,0,95.81,4,Great
16,6,7,2965,1,59.0,64,32,1,0.0,0,Won't Run
16,6,7,2965,1,19.0,24,12,0,0.0,0,Won't Run
16,6,7,2965,1,1.3,4,0,0,121.52,4,Great
16,6,7,2965,1,7.4,10,0,0,25.07,4,Great
16,6,7,2965,1,3.5,8,0,0,56.24,4,Great
16,6,7,2965,1,5.5,8,0,0,45.94,4,Great
6,0,5,2395,0,59.0,64,32,1,0.0,0,Won't Run
6,0,5,2395,0,9.1,12,8,0,0.0,0,Won't Run
6,0,5,2395,0,9.0,12,8,0,0.0,0,Won't Run
6,0,5,2395,0,2.0,6,0,0,1.33,1,Slow
6,0,5,2395,0,47.0,56,24,1,0.0,0,Won't Run
6,0,5,2395,0,3.8,8,0,0,0.0,0,Won't Run
6,0,5,2395,0,1.7,4,0,0,3.95,2,Okay
6,0,5,2395,0,7.1,10,0,0,0.0,0,Won't Run
6,0,5,2395,0,42.0,48,24,1,0.0,0,Won't Run
6,0,5,2395,0,7.4,10,0,0,0.0,0,Won't Run
6,0,5,2395,0,4.4,8,0,0,0.0,0,Won't Run
6,0,5,2395,0,40.0,48,24,1,0.0,0,Won't Run
6,0,5,2395,0,24.0,32,16,1,0.0,0,Won't Run
6,0,5,2395,0,0.7,2,0,0,5.5,2,Okay
6,0,5,2395,0,5.5,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,26.0,32,16,1,0.0,0,Won't Run
2,0,2,2226,0,0.7,2,0,0,0.6,1,Slow
2,0,2,2226,0,7.1,10,0,0,0.0,0,Won't Run
2,0,2,2226,0,4.1,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,4.7,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,19.0,24,12,0,0.0,0,Won't Run
2,0,2,2226,0,5.0,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,7.4,10,0,0,0.0,0,Won't Run
2,0,2,2226,0,3.8,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,4.7,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,3.8,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,4.7,8,0,0,0.0,0,Won't Run
2,0,2,2226,0,8.2,16,8,0,0.0,0,Won't Run
2,0,2,2226,0,0.6,2,0,0,0.97,1,Slow
2,0,2,2226,0,8.0,12,6,0,0.0,0,Won't Run
2,0,2,2226,0,7.4,10,0,0,0.0,0,Won't Run
2,0,2,2226,0,40.0,48,24,1,0.0,0,Won't Run
2,0,2,2226,0,16.0,20,12,0,0.0,0,Won't Run
2,0,2,2226,0,2.3,4,0,0,0.0,0,Won't Run
2,0,2,2226,0,24.0,32,16,1,0.0,0,Won't Run
8,0,5,2020,0,4.7,8,0,0,0.61,1,Slow
8,0,5,2020,0,4.1,8,0,0,0.77,1,Slow
8,0,5,2020,0,4.4,8,0,0,0.67,1,Slow
8,0,5,2020,0,1.3,4,0,0,2.73,1,Slow
8,0,5,2020,0,9.0,12,6,0,0.0,0,Won't Run
8,0,5,2020,0,4.0,8,0,0,0.54,1,Slow
8,0,5,2020,0,7.9,10,0,0,0.0,0,Won't Run
8,0,5,2020,0,2.0,6,0,0,2.1,1,Slow
8,0,5,2020,0,1.7,4,0,0,2.09,1,Slow
8,0,5,2020,0,0.6,2,0,0,4.13,2,Okay
8,0,5,2020,0,4.1,8,0,0,0.7,1,Slow
8,0,5,2020,0,1.7,4,0,0,3.0,2,Okay
8,0,5,2020,0,13.0,16,8,0,0.0,0,Won't Run
8,0,5,2020,0,20.0,24,12,0,0.0,0,Won't Run
8,0,5,2020,0,7.4,10,0,0,0.0,0,Won't Run
4,0,4,2161,0,1.9,4,0,0,1.01,1,Slow
4,0,4,2161,0,5.5,8,0,0,0.0,0,Won't Run
4,0,4,2161,0,19.0,24,12,0,0.0,0,Won't Run
4,0,4,2161,0,3.8,8,0,0,0.0,0,Won't Run
4,0,4,2161,0,40.0,48,24,1,0.0,0,Won't Run
4,0,4,2161,0,20.0,24,12,0,0.0,0,Won't Run
4,0,4,2161,0,4.1,8,0,0,0.0,0,Won't Run
4,0,4,2161,0,0.3,2,0,0,3.35,2,Okay
4,0,4,2161,0,2.3,4,0,0,0.9,1,Slow
4,0,4,2161,0,19.0,24,12,0,0.0,0,Won't Run
4,0,4,2161,0,4.1,8,0,0,0.0,0,Won't Run
4,0,4,2161,0,2.5,6,0,0,0.0,0,Won't Run
4,0,4,2161,0,42.0,48,24,1,0.0,0,Won't Run
4,0,4,2161,0,9.0,12,6,0,0.0,0,Won't Run
2,0,4,2085,0,16.0,20,12,0,0.0,0,Won't Run
2,0,4,2085,0,4.7,8,0,0,0.0,0,Won't Run
2,0,4,2085,0,2.0,6,0,0,0.0,0,Won't Run
2,0,4,2085,0,0.9,2,0,0,1.63,1,Slow
2,0,4,2085,0,4.2,8,0,0,0.0,0,Won't Run
2,0,4,2085,0,4.4,8,0,0,0.0,0,Won't Run
2,0,4,2085,0,0.6,2,0,0,1.48,1,Slow
2,0,4,2085,0,5.5,8,0,0,0.0,0,Won't Run
2,0,4,2085,0,4.7,8,0,0,0.0,0,Won't Run
2,0,4,2085,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2406,0,4.0,8,0,0,0.0,0,Won't Run
6,0,4,2406,0,7.4,10,0,0,0.0,0,Won't Run
6,0,4,2406,0,2.3,4,0,0,1.84,1,Slow
6,0,4,2406,0,8.9,12,8,0,0.0,0,Won't Run
6,0,4,2406,0,8.0,12,6,0,0.0,0,Won't Run
6,0,4,2406,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2406,0,16.0,20,12,0,0.0,0,Won't Run
6,0,4,2406,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2406,0,7.1,10,0,0,0.0,0,Won't Run
6,0,4,2406,0,20.0,24,12,0,0.0,0,Won't Run
6,0,4,2406,0,42.0,48,24,1,0.0,0,Won't Run
6,0,4,2406,0,4.7,8,0,0,0.0,0,Won't Run
6,0,4,2406,0,42.0,48,24,1,0.0,0,Won't Run
6,0,4,2406,0,5.0,8,0,0,0.0,0,Won't Run
6,0,4,2406,0,0.9,2,0,0,3.68,2,Okay
6,0,4,2406,0,80.0,96,48,1,0.0,0,Won't Run
6,0,4,2406,0,1.7,4,0,0,2.01,1,Slow
6,0,4,2406,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2406,0,4.7,8,0,0,0.0,0,Won't Run
4,0,3,1883,0,19.0,24,12,0,0.0,0,Won't Run
4,0,3,1883,0,7.4,10,0,0,0.0,0,Won't Run
4,0,3,1883,0,9.0,12,8,0,0.0,0,Won't Run
4,0,3,1883,0,3.5,8,0,0,0.0,0,Won't Run
4,0,3,1883,0,1.0,4,0,0,0.98,1,Slow
4,0,3,1883,0,2.0,6,0,0,0.0,0,Won't Run
4,0,3,1883,0,0.6,2,0,0,2.16,1,Slow
4,0,3,1883,0,0.7,2,0,0,2.21,1,Slow
4,0,3,1883,0,42.0,48,24,1,0.0,0,Won't Run
4,0,3,1883,0,8.9,12,8,0,0.0,0,Won't Run
4,0,3,1883,0,7.9,10,0,0,0.0,0,Won't Run
4,0,3,1883,0,3.8,8,0,0,0.0,0,Won't Run
4,0,3,1883,0,4.1,8,0,0,0.0,0,Won't Run
4,0,3,1883,0,2.5,6,0,0,0.0,0,Won't Run
4,0,3,1883,0,19.0,24,12,0,0.0,0,Won't Run
4,0,3,1883,0,4.7,8,0,0,0.0,0,Won't Run
4,0,3,1883,0,9.1,12,8,0,0.0,0,Won't Run
4,0,3,1883,0,47.0,56,24,1,0.0,0,Won't Run
16,4,8,3087,1,0.9,2,0,0,92.58,4,Great
16,4,8,3087,1,19.0,24,12,0,0.0,0,Won't Run
16,4,8,3087,1,4.0,8,0,0,35.54,4,Great
